user_id,group,month,active,churn,monthly_revenue,converted,upgraded,downgraded
user_1958,Premium,1,1,0,29.99,1,0,0
user_1959,Premium,1,1,0,29.99,1,0,0
user_1960,Premium,1,1,0,29.99,0,0,0
user_1961,Premium,1,1,0,29.99,0,0,0
user_1962,Premium,1,1,0,29.99,0,0,0
user_1963,Premium,1,1,0,29.99,1,0,0
user_1964,Premium,1,1,0,29.99,1,0,0
user_1965,Premium,1,1,0,29.99,0,0,0
user_1966,Premium,1,1,0,29.99,1,0,0
user_1967,Premium,1,1,0,29.99,1,0,0
user_1968,Premium,1,1,0,29.99,1,0,0
user_1969,Premium,1,1,0,29.99,1,0,0
user_1970,Premium,1,1,0,29.99,1,0,0
user_1971,Premium,1,1,0,29.99,1,0,0
user_1972,Premium,1,1,0,29.99,1,0,0
user_1973,Premium,1,1,0,29.99,1,0,0
user_1974,Premium,1,1,0,29.99,1,0,0
user_1975,Premium,1,1,0,29.99,1,0,0
user_1976,Premium,1,1,0,29.99,0,0,0
user_1977,Premium,1,1,0,29.99,1,0,0
user_1978,Premium,1,1,0,29.99,0,0,0
user_1979,Premium,1,1,0,29.99,1,0,0
user_1980,Premium,1,1,0,29.99,1,0,0
user_1981,Premium,1,1,0,29.99,1,0,0
user_1982,Premium,1,1,0,29.99,1,0,0
user_1983,Premium,1,1,0,29.99,1,0,0
user_1984,Premium,1,1,0,29.99,1,0,0
user_1985,Premium,1,1,0,29.99,0,0,0
user_1986,Premium,1,1,0,29.99,1,0,0
user_1987,Premium,1,1,0,29.99,1,1,0
user_1988,Premium,1,1,0,29.99,1,0,0
user_1989,Premium,1,1,0,29.99,1,0,0
user_1990,Premium,1,1,0,29.99,0,0,0
user_1991,Premium,1,1,0,29.99,1,0,0
user_1992,Premium,1,1,0,29.99,0,1,0
user_1993,Premium,1,1,0,29.99,1,0,0
user_1994,Premium,1,1,0,29.99,1,0,0
user_1995,Premium,1,1,0,29.99,1,0,0
user_1996,Premium,1,1,0,29.99,1,0,0
user_1997,Premium,1,1,0,29.99,1,0,0
user_1998,Premium,1,1,0,29.99,1,0,0
user_1999,Premium,1,1,0,29.99,1,0,0
user_0,Standard,2,1,0,17.99,0,0,0
user_1,Standard,2,1,0,17.99,1,0,0
user_2,Standard,2,1,0,17.99,1,0,0
user_3,Standard,2,1,0,17.99,1,0,0
user_4,Standard,2,1,0,17.99,1,0,0
user_5,Standard,2,1,0,17.99,0,0,0
user_6,Standard,2,1,0,17.99,1,0,0
user_7,Standard,2,1,0,17.99,0,0,0
user_8,Standard,2,1,0,17.99,0,0,0
user_9,Standard,2,1,0,17.99,0,0,0
user_10,Standard,2,1,0,17.99,1,0,0
user_11,Standard,2,0,1,0.0,1,0,1
user_12,Standard,2,0,1,0.0,0,0,0
user_13,Standard,2,1,0,17.99,0,0,0
user_14,Standard,2,1,0,17.99,1,0,0
user_15,Standard,2,1,0,17.99,1,0,0
user_16,Standard,2,0,1,0.0,1,0,0
user_17,Standard,2,1,0,17.99,0,0,0
user_18,Standard,2,1,0,17.99,1,0,0
user_19,Standard,2,1,0,17.99,0,0,1
user_20,Standard,2,1,0,17.99,1,0,0
user_21,Standard,2,1,0,17.99,0,0,0
user_22,Standard,2,1,0,17.99,0,0,0
user_23,Standard,2,1,0,17.99,1,0,0
user_24,Standard,2,1,0,17.99,1,0,0
user_25,Standard,2,1,0,17.99,1,0,0
user_26,Standard,2,1,0,17.99,1,0,0
user_27,Standard,2,1,0,17.99,1,0,0
user_28,Standard,2,1,0,17.99,1,0,0
user_29,Standard,2,1,0,17.99,0,0,0
user_30,Standard,2,1,0,17.99,1,0,0
user_31,Standard,2,0,1,0.0,1,0,0
user_32,Standard,2,1,0,17.99,1,0,0
user_33,Standard,2,1,0,17.99,1,0,0
user_34,Standard,2,1,0,17.99,1,0,0
user_35,Standard,2,1,0,17.99,0,0,0
user_36,Standard,2,0,1,0.0,1,0,0
user_37,Standard,2,1,0,17.99,1,0,0
user_38,Standard,2,1,0,17.99,1,0,0
user_39,Standard,2,1,0,17.99,1,0,0
user_40,Standard,2,1,0,17.99,1,0,0
user_41,Standard,2,0,1,0.0,0,0,0
user_42,Standard,2,1,0,17.99,0,0,0
user_43,Standard,2,1,0,17.99,1,0,0
user_44,Standard,2,1,0,17.99,1,0,0
user_45,Standard,2,1,0,17.99,0,0,0
user_46,Standard,2,1,0,17.99,1,0,0
user_47,Standard,2,1,0,17.99,1,0,0
user_48,Standard,2,0,1,0.0,1,0,0
user_49,Standard,2,1,0,17.99,0,0,0
user_50,Standard,2,1,0,17.99,1,0,0
user_51,Standard,2,1,0,17.99,1,0,0
user_52,Standard,2,1,0,17.99,0,0,1
user_53,Standard,2,1,0,17.99,1,0,0
user_54,Standard,2,1,0,17.99,1,0,0
user_55,Standard,2,1,0,17.99,1,0,0
user_56,Standard,2,1,0,17.99,1,0,0
user_57,Standard,2,0,1,0.0,1,0,0
user_58,Standard,2,0,1,0.0,0,0,0
user_59,Standard,2,1,0,17.99,1,0,0
user_60,Standard,2,1,0,17.99,0,0,0
user_61,Standard,2,1,0,17.99,1,0,0
user_62,Standard,2,1,0,17.99,1,0,0
user_63,Standard,2,1,0,17.99,0,0,0
user_64,Standard,2,1,0,17.99,0,0,0
user_65,Standard,2,1,0,17.99,1,0,0
user_66,Standard,2,1,0,17.99,1,0,0
user_67,Standard,2,1,0,17.99,1,0,1
user_68,Standard,2,1,0,17.99,1,0,0
user_69,Standard,2,1,0,17.99,1,0,0
user_70,Standard,2,1,0,17.99,1,0,0
user_71,Standard,2,1,0,17.99,1,0,0
user_72,Standard,2,1,0,17.99,1,0,0
user_73,Standard,2,1,0,17.99,1,0,0
user_74,Standard,2,0,1,0.0,0,0,0
user_75,Standard,2,1,0,17.99,1,0,0
user_76,Standard,2,1,0,17.99,1,0,0
user_77,Standard,2,1,0,17.99,1,0,0
user_78,Standard,2,1,0,17.99,1,0,0
user_79,Standard,2,1,0,17.99,0,0,0
user_80,Standard,2,1,0,17.99,1,0,0
user_81,Standard,2,1,0,17.99,1,0,0
user_82,Standard,2,1,0,17.99,1,0,0
user_83,Standard,2,0,1,0.0,1,0,0
user_84,Standard,2,1,0,17.99,1,0,0
user_85,Standard,2,1,0,17.99,0,0,0
user_86,Standard,2,1,0,17.99,1,0,0
user_87,Standard,2,0,1,0.0,1,0,0
user_88,Standard,2,1,0,17.99,1,0,0
user_89,Standard,2,1,0,17.99,0,0,0
user_90,Standard,2,1,0,17.99,0,0,0
user_91,Standard,2,1,0,17.99,1,0,0
user_92,Standard,2,1,0,17.99,1,0,0
user_93,Standard,2,1,0,17.99,1,0,0
user_94,Standard,2,1,0,17.99,1,0,0
user_95,Standard,2,1,0,17.99,0,0,0
user_96,Standard,2,1,0,17.99,0,0,0
user_97,Standard,2,1,0,17.99,1,0,0
user_98,Standard,2,1,0,17.99,1,0,0
user_99,Standard,2,1,0,17.99,1,0,0
user_100,Standard,2,1,0,17.99,0,0,0
user_101,Standard,2,1,0,17.99,0,0,0
user_102,Standard,2,1,0,17.99,1,0,0
user_103,Standard,2,1,0,17.99,1,0,0
user_104,Standard,2,1,0,17.99,0,0,1
user_105,Standard,2,1,0,17.99,0,0,0
user_106,Standard,2,1,0,17.99,1,0,0
user_107,Standard,2,0,1,0.0,0,0,0
user_108,Standard,2,1,0,17.99,0,0,0
user_109,Standard,2,0,1,0.0,1,0,0
user_110,Standard,2,1,0,17.99,1,0,0
user_111,Standard,2,1,0,17.99,1,0,0
user_112,Standard,2,1,0,17.99,0,0,0
user_113,Standard,2,1,0,17.99,1,0,0
user_114,Standard,2,1,0,17.99,0,0,0
user_115,Standard,2,1,0,17.99,0,0,0
user_116,Standard,2,1,0,17.99,1,0,0
user_117,Standard,2,1,0,17.99,1,0,1
user_118,Standard,2,1,0,17.99,1,0,0
user_119,Standard,2,1,0,17.99,1,0,0
user_120,Standard,2,1,0,17.99,1,0,0
user_121,Standard,2,1,0,17.99,1,0,0
user_122,Standard,2,1,0,17.99,1,0,0
user_123,Standard,2,1,0,17.99,1,0,0
user_124,Standard,2,1,0,17.99,1,0,0
user_125,Standard,2,1,0,17.99,1,0,0
user_126,Standard,2,1,0,17.99,1,0,0
user_127,Standard,2,1,0,17.99,1,0,0
user_128,Standard,2,0,1,0.0,1,0,1
user_129,Standard,2,1,0,17.99,1,0,0
user_130,Standard,2,1,0,17.99,1,0,0
user_131,Standard,2,1,0,17.99,0,0,0
user_132,Standard,2,1,0,17.99,1,0,0
user_133,Standard,2,1,0,17.99,1,0,0
user_134,Standard,2,1,0,17.99,1,0,1
user_135,Standard,2,1,0,17.99,0,0,0
user_136,Standard,2,1,0,17.99,1,0,0
user_137,Standard,2,1,0,17.99,0,0,0
user_138,Standard,2,1,0,17.99,1,0,0
user_139,Standard,2,1,0,17.99,1,0,0
user_140,Standard,2,1,0,17.99,0,0,0
user_141,Standard,2,1,0,17.99,1,0,0
user_142,Standard,2,1,0,17.99,1,0,0
user_143,Standard,2,1,0,17.99,0,0,0
user_144,Standard,2,1,0,17.99,0,0,0
user_145,Standard,2,1,0,17.99,1,0,0
user_146,Standard,2,0,1,0.0,1,0,0
user_147,Standard,2,1,0,17.99,1,0,0
user_148,Standard,2,1,0,17.99,0,0,0
user_149,Standard,2,1,0,17.99,1,0,0
user_150,Standard,2,1,0,17.99,1,0,0
user_151,Standard,2,1,0,17.99,0,0,0
user_152,Standard,2,1,0,17.99,1,0,0
user_153,Standard,2,1,0,17.99,1,0,0
user_154,Standard,2,0,1,0.0,1,0,0
user_155,Standard,2,1,0,17.99,1,0,0
user_156,Standard,2,0,1,0.0,0,0,0
user_157,Standard,2,0,1,0.0,1,0,0
user_158,Standard,2,1,0,17.99,1,0,0
user_159,Standard,2,1,0,17.99,1,0,0
user_160,Standard,2,1,0,17.99,1,0,0
user_161,Standard,2,1,0,17.99,1,0,0
user_162,Standard,2,1,0,17.99,1,0,0
user_163,Standard,2,1,0,17.99,1,0,0
user_164,Standard,2,1,0,17.99,0,0,0
user_165,Standard,2,1,0,17.99,1,0,0
user_166,Standard,2,1,0,17.99,1,0,0
user_167,Standard,2,1,0,17.99,1,0,0
user_168,Standard,2,1,0,17.99,1,0,0
user_169,Standard,2,1,0,17.99,1,0,0
user_170,Standard,2,1,0,17.99,1,0,0
user_171,Standard,2,1,0,17.99,1,0,0
user_172,Standard,2,1,0,17.99,0,0,0
user_173,Standard,2,1,0,17.99,0,0,0
user_174,Standard,2,0,1,0.0,1,0,0
user_175,Standard,2,1,0,17.99,0,0,0
user_176,Standard,2,1,0,17.99,1,0,0
user_177,Standard,2,1,0,17.99,1,0,0
user_178,Standard,2,1,0,17.99,1,0,0
user_179,Standard,2,1,0,17.99,1,0,0
user_180,Standard,2,1,0,17.99,1,0,0
user_181,Standard,2,1,0,17.99,1,0,0
user_182,Standard,2,1,0,17.99,1,0,0
user_183,Standard,2,1,0,17.99,0,0,0
user_184,Standard,2,1,0,17.99,0,0,0
user_185,Standard,2,1,0,17.99,0,0,0
user_186,Standard,2,0,1,0.0,0,0,0
user_187,Standard,2,1,0,17.99,0,0,0
user_188,Standard,2,1,0,17.99,0,0,0
user_189,Standard,2,1,0,17.99,1,0,0
user_190,Standard,2,1,0,17.99,0,0,0
user_191,Standard,2,1,0,17.99,0,0,0
user_192,Standard,2,1,0,17.99,1,0,1
user_193,Standard,2,1,0,17.99,0,0,0
user_194,Standard,2,1,0,17.99,0,0,0
user_195,Standard,2,0,1,0.0,1,0,0
user_196,Standard,2,1,0,17.99,0,0,0
user_197,Standard,2,1,0,17.99,1,0,0
user_198,Standard,2,1,0,17.99,1,0,0
user_199,Standard,2,1,0,17.99,1,0,0
user_200,Standard,2,1,0,17.99,0,0,0
user_201,Standard,2,1,0,17.99,0,0,0
user_202,Standard,2,1,0,17.99,1,0,1
user_203,Standard,2,1,0,17.99,1,0,0
user_204,Standard,2,1,0,17.99,1,0,0
user_205,Standard,2,1,0,17.99,0,0,0
user_206,Standard,2,1,0,17.99,0,0,0
user_207,Standard,2,1,0,17.99,1,0,0
user_208,Standard,2,0,1,0.0,0,0,0
user_209,Standard,2,1,0,17.99,1,0,0
user_210,Standard,2,1,0,17.99,1,0,0
user_211,Standard,2,0,1,0.0,1,0,1
user_212,Standard,2,1,0,17.99,0,0,0
user_213,Standard,2,1,0,17.99,0,0,0
user_214,Standard,2,0,1,0.0,1,0,0
user_215,Standard,2,1,0,17.99,0,0,0
user_216,Standard,2,0,1,0.0,1,0,0
user_217,Standard,2,1,0,17.99,1,0,0
user_218,Standard,2,1,0,17.99,1,0,0
user_219,Standard,2,1,0,17.99,1,0,0
user_220,Standard,2,1,0,17.99,1,0,0
user_221,Standard,2,1,0,17.99,0,0,0
user_222,Standard,2,1,0,17.99,0,0,0
user_223,Standard,2,1,0,17.99,1,0,0
user_224,Standard,2,1,0,17.99,1,0,0
user_225,Standard,2,0,1,0.0,1,0,1
user_226,Standard,2,1,0,17.99,1,0,0
user_227,Standard,2,1,0,17.99,0,0,0
user_228,Standard,2,1,0,17.99,1,0,0
user_229,Standard,2,1,0,17.99,1,0,1
user_230,Standard,2,1,0,17.99,1,0,0
user_231,Standard,2,1,0,17.99,1,0,0
user_232,Standard,2,1,0,17.99,1,0,0
user_233,Standard,2,0,1,0.0,1,0,0
user_234,Standard,2,1,0,17.99,1,0,0
user_235,Standard,2,1,0,17.99,0,0,0
user_236,Standard,2,1,0,17.99,1,0,0
user_237,Standard,2,1,0,17.99,1,0,0
user_238,Standard,2,1,0,17.99,1,0,0
user_239,Standard,2,0,1,0.0,1,0,0
user_240,Standard,2,1,0,17.99,1,0,0
user_241,Standard,2,1,0,17.99,1,0,0
user_242,Standard,2,0,1,0.0,0,0,0
user_243,Standard,2,1,0,17.99,1,0,0
user_244,Standard,2,1,0,17.99,0,0,0
user_245,Standard,2,1,0,17.99,1,0,0
user_246,Standard,2,1,0,17.99,1,0,0
user_247,Standard,2,1,0,17.99,1,0,1
user_248,Standard,2,1,0,17.99,1,0,0
user_249,Standard,2,1,0,17.99,1,0,0
user_250,Standard,2,1,0,17.99,1,0,0
user_251,Standard,2,1,0,17.99,0,0,0
user_252,Standard,2,1,0,17.99,0,0,0
user_253,Standard,2,0,1,0.0,1,0,1
user_254,Standard,2,1,0,17.99,1,0,0
user_255,Standard,2,0,1,0.0,0,0,0
user_256,Standard,2,1,0,17.99,1,0,0
user_257,Standard,2,1,0,17.99,1,0,0
user_258,Standard,2,1,0,17.99,0,0,0
user_259,Standard,2,1,0,17.99,1,0,0
user_260,Standard,2,1,0,17.99,1,0,0
user_261,Standard,2,1,0,17.99,1,0,0
user_262,Standard,2,0,1,0.0,0,0,0
user_263,Standard,2,1,0,17.99,1,0,1
user_264,Standard,2,1,0,17.99,1,0,0
user_265,Standard,2,1,0,17.99,1,0,0
user_266,Standard,2,1,0,17.99,1,0,0
user_267,Standard,2,1,0,17.99,0,0,0
user_268,Standard,2,1,0,17.99,1,0,0
user_269,Standard,2,0,1,0.0,1,0,0
user_270,Standard,2,1,0,17.99,0,0,0
user_271,Standard,2,1,0,17.99,0,0,0
user_272,Standard,2,0,1,0.0,0,0,0
user_273,Standard,2,1,0,17.99,1,0,0
user_274,Standard,2,1,0,17.99,1,0,0
user_275,Standard,2,1,0,17.99,0,0,0
user_276,Standard,2,1,0,17.99,1,0,0
user_277,Standard,2,1,0,17.99,1,0,0
user_278,Standard,2,1,0,17.99,1,0,0
user_279,Standard,2,1,0,17.99,1,0,0
user_280,Standard,2,0,1,0.0,0,0,0
user_281,Standard,2,1,0,17.99,1,0,0
user_282,Standard,2,0,1,0.0,1,0,0
user_283,Standard,2,1,0,17.99,0,0,0
user_284,Standard,2,1,0,17.99,1,0,0
user_285,Standard,2,1,0,17.99,1,0,0
user_286,Standard,2,0,1,0.0,0,0,0
user_287,Standard,2,1,0,17.99,1,0,0
user_288,Standard,2,1,0,17.99,1,0,0
user_289,Standard,2,1,0,17.99,1,0,0
user_290,Standard,2,1,0,17.99,1,0,0
user_291,Standard,2,1,0,17.99,1,0,0
user_292,Standard,2,1,0,17.99,0,0,0
user_293,Standard,2,1,0,17.99,1,0,0
user_294,Standard,2,1,0,17.99,1,0,0
user_295,Standard,2,0,1,0.0,1,0,0
user_296,Standard,2,1,0,17.99,0,0,0
user_297,Standard,2,1,0,17.99,1,0,0
user_298,Standard,2,1,0,17.99,1,0,0
user_299,Standard,2,1,0,17.99,1,0,0
user_300,Standard,2,1,0,17.99,1,0,0
user_301,Standard,2,1,0,17.99,0,0,0
user_302,Standard,2,0,1,0.0,1,0,0
user_303,Standard,2,1,0,17.99,0,0,0
user_304,Standard,2,1,0,17.99,1,0,0
user_305,Standard,2,0,1,0.0,1,0,0
user_306,Standard,2,1,0,17.99,1,0,1
user_307,Standard,2,1,0,17.99,1,0,0
user_308,Standard,2,1,0,17.99,1,0,0
user_309,Standard,2,1,0,17.99,0,0,0
user_310,Standard,2,1,0,17.99,1,0,1
user_311,Standard,2,1,0,17.99,1,0,0
user_312,Standard,2,0,1,0.0,1,0,0
user_313,Standard,2,1,0,17.99,1,0,0
user_314,Standard,2,1,0,17.99,1,0,0
user_315,Standard,2,0,1,0.0,1,0,0
user_316,Standard,2,1,0,17.99,0,0,0
user_317,Standard,2,1,0,17.99,1,0,0
user_318,Standard,2,1,0,17.99,0,0,0
user_319,Standard,2,1,0,17.99,1,0,0
user_320,Standard,2,1,0,17.99,1,0,0
user_321,Standard,2,1,0,17.99,1,0,0
user_322,Standard,2,0,1,0.0,0,0,1
user_323,Standard,2,1,0,17.99,1,0,0
user_324,Standard,2,1,0,17.99,0,0,0
user_325,Standard,2,1,0,17.99,1,0,0
user_326,Standard,2,1,0,17.99,1,0,1
user_327,Standard,2,1,0,17.99,0,0,0
user_328,Standard,2,1,0,17.99,1,0,0
user_329,Standard,2,1,0,17.99,0,0,0
user_330,Standard,2,0,1,0.0,1,0,0
user_331,Standard,2,1,0,17.99,1,0,0
user_332,Standard,2,1,0,17.99,1,0,0
user_333,Standard,2,1,0,17.99,1,0,0
user_334,Standard,2,0,1,0.0,1,0,0
user_335,Standard,2,1,0,17.99,0,0,0
user_336,Standard,2,1,0,17.99,1,0,0
user_337,Standard,2,1,0,17.99,1,0,0
user_338,Standard,2,1,0,17.99,1,0,0
user_339,Standard,2,1,0,17.99,1,0,0
user_340,Standard,2,1,0,17.99,1,0,1
user_341,Standard,2,1,0,17.99,0,0,0
user_342,Standard,2,1,0,17.99,1,0,0
user_343,Standard,2,1,0,17.99,1,0,0
user_344,Standard,2,1,0,17.99,1,0,0
user_345,Standard,2,1,0,17.99,1,0,1
user_346,Standard,2,1,0,17.99,0,0,0
user_347,Standard,2,1,0,17.99,1,0,0
user_348,Standard,2,1,0,17.99,1,0,0
user_349,Standard,2,1,0,17.99,1,0,0
user_350,Standard,2,1,0,17.99,0,0,0
user_351,Standard,2,1,0,17.99,1,0,0
user_352,Standard,2,1,0,17.99,1,0,0
user_353,Standard,2,1,0,17.99,0,0,0
user_354,Standard,2,1,0,17.99,1,0,0
user_355,Standard,2,1,0,17.99,1,0,0
user_356,Standard,2,0,1,0.0,1,0,0
user_357,Standard,2,1,0,17.99,1,0,0
user_358,Standard,2,0,1,0.0,1,0,0
user_359,Standard,2,1,0,17.99,1,0,0
user_360,Standard,2,1,0,17.99,1,0,0
user_361,Standard,2,1,0,17.99,1,0,0
user_362,Standard,2,1,0,17.99,1,0,0
user_363,Standard,2,1,0,17.99,1,0,0
user_364,Standard,2,1,0,17.99,1,0,0
user_365,Standard,2,1,0,17.99,0,0,0
user_366,Standard,2,1,0,17.99,1,0,0
user_367,Standard,2,1,0,17.99,1,0,0
user_368,Standard,2,1,0,17.99,1,0,0
user_369,Standard,2,1,0,17.99,0,0,1
user_370,Standard,2,0,1,0.0,0,0,0
user_371,Standard,2,1,0,17.99,1,0,0
user_372,Standard,2,1,0,17.99,1,0,0
user_373,Standard,2,1,0,17.99,1,0,0
user_374,Standard,2,1,0,17.99,1,0,0
user_375,Standard,2,1,0,17.99,1,0,0
user_376,Standard,2,1,0,17.99,0,0,0
user_377,Standard,2,1,0,17.99,1,0,0
user_378,Standard,2,0,1,0.0,1,0,0
user_379,Standard,2,1,0,17.99,0,0,0
user_380,Standard,2,1,0,17.99,1,0,0
user_381,Standard,2,1,0,17.99,1,0,0
user_382,Standard,2,1,0,17.99,0,0,0
user_383,Standard,2,1,0,17.99,1,0,0
user_384,Standard,2,0,1,0.0,0,0,0
user_385,Standard,2,1,0,17.99,1,0,0
user_386,Standard,2,1,0,17.99,1,0,0
user_387,Standard,2,1,0,17.99,1,0,0
user_388,Standard,2,1,0,17.99,0,0,0
user_389,Standard,2,1,0,17.99,1,0,0
user_390,Standard,2,1,0,17.99,1,0,0
user_391,Standard,2,1,0,17.99,1,0,0
user_392,Standard,2,0,1,0.0,1,0,0
user_393,Standard,2,0,1,0.0,1,0,0
user_394,Standard,2,1,0,17.99,0,0,0
user_395,Standard,2,0,1,0.0,0,0,0
user_396,Standard,2,0,1,0.0,1,0,0
user_397,Standard,2,1,0,17.99,0,0,0
user_398,Standard,2,1,0,17.99,0,0,0
user_399,Standard,2,1,0,17.99,1,0,0
user_400,Standard,2,1,0,17.99,0,0,0
user_401,Standard,2,1,0,17.99,0,0,0
user_402,Standard,2,1,0,17.99,1,0,0
user_403,Standard,2,1,0,17.99,0,0,0
user_404,Standard,2,1,0,17.99,0,0,0
user_405,Standard,2,1,0,17.99,1,0,0
user_406,Standard,2,1,0,17.99,1,0,0
user_407,Standard,2,1,0,17.99,1,0,0
user_408,Standard,2,1,0,17.99,1,0,0
user_409,Standard,2,0,1,0.0,1,0,0
user_410,Standard,2,1,0,17.99,1,0,0
user_411,Standard,2,1,0,17.99,1,0,0
user_412,Standard,2,1,0,17.99,0,0,0
user_413,Standard,2,1,0,17.99,0,0,0
user_414,Standard,2,1,0,17.99,0,0,0
user_415,Standard,2,1,0,17.99,0,0,0
user_416,Standard,2,1,0,17.99,1,0,0
user_417,Standard,2,0,1,0.0,0,0,0
user_418,Standard,2,0,1,0.0,1,0,0
user_419,Standard,2,1,0,17.99,1,0,0
user_420,Standard,2,1,0,17.99,0,0,0
user_421,Standard,2,1,0,17.99,0,0,0
user_422,Standard,2,1,0,17.99,1,0,0
user_423,Standard,2,1,0,17.99,1,0,0
user_424,Standard,2,1,0,17.99,0,0,0
user_425,Standard,2,1,0,17.99,1,0,0
user_426,Standard,2,0,1,0.0,1,0,1
user_427,Standard,2,1,0,17.99,1,0,0
user_428,Standard,2,1,0,17.99,0,0,1
user_429,Standard,2,1,0,17.99,1,0,0
user_430,Standard,2,1,0,17.99,1,0,0
user_431,Standard,2,1,0,17.99,0,0,0
user_432,Standard,2,1,0,17.99,1,0,0
user_433,Standard,2,1,0,17.99,0,0,0
user_434,Standard,2,1,0,17.99,0,0,0
user_435,Standard,2,1,0,17.99,1,0,0
user_436,Standard,2,0,1,0.0,0,0,0
user_437,Standard,2,1,0,17.99,0,0,1
user_438,Standard,2,1,0,17.99,1,0,0
user_439,Standard,2,0,1,0.0,1,0,0
user_440,Standard,2,1,0,17.99,1,0,0
user_441,Standard,2,0,1,0.0,1,0,0
user_442,Standard,2,1,0,17.99,1,0,0
user_443,Standard,2,1,0,17.99,1,0,0
user_444,Standard,2,1,0,17.99,1,0,1
user_445,Standard,2,0,1,0.0,1,0,0
user_446,Standard,2,0,1,0.0,1,0,0
user_447,Standard,2,0,1,0.0,1,0,0
user_448,Standard,2,0,1,0.0,1,0,0
user_449,Standard,2,1,0,17.99,1,0,0
user_450,Standard,2,1,0,17.99,0,0,0
user_451,Standard,2,1,0,17.99,1,0,0
user_452,Standard,2,1,0,17.99,0,0,0
user_453,Standard,2,1,0,17.99,1,0,0
user_454,Standard,2,1,0,17.99,0,0,0
user_455,Standard,2,0,1,0.0,1,0,0
user_456,Standard,2,1,0,17.99,1,0,0
user_457,Standard,2,1,0,17.99,1,0,0
user_458,Standard,2,1,0,17.99,0,0,0
user_459,Standard,2,1,0,17.99,0,0,0
user_460,Standard,2,1,0,17.99,1,0,0
user_461,Standard,2,1,0,17.99,1,0,0
user_462,Standard,2,1,0,17.99,0,0,0
user_463,Standard,2,0,1,0.0,1,0,0
user_464,Standard,2,0,1,0.0,1,0,0
user_465,Standard,2,1,0,17.99,1,0,0
user_466,Standard,2,1,0,17.99,0,0,0
user_467,Standard,2,0,1,0.0,0,0,0
user_468,Standard,2,1,0,17.99,0,0,1
user_469,Standard,2,1,0,17.99,1,0,0
user_470,Standard,2,1,0,17.99,1,0,0
user_471,Standard,2,1,0,17.99,1,0,0
user_472,Standard,2,1,0,17.99,1,0,0
user_473,Standard,2,1,0,17.99,1,0,0
user_474,Standard,2,0,1,0.0,1,0,0
user_475,Standard,2,1,0,17.99,0,0,0
user_476,Standard,2,1,0,17.99,0,0,0
user_477,Standard,2,1,0,17.99,0,0,0
user_478,Standard,2,1,0,17.99,0,0,0
user_479,Standard,2,1,0,17.99,1,0,0
user_480,Standard,2,1,0,17.99,1,0,0
user_481,Standard,2,0,1,0.0,1,0,0
user_482,Standard,2,1,0,17.99,1,0,0
user_483,Standard,2,1,0,17.99,1,0,0
user_484,Standard,2,1,0,17.99,1,0,0
user_485,Standard,2,1,0,17.99,1,0,0
user_486,Standard,2,0,1,0.0,0,0,0
user_487,Standard,2,1,0,17.99,1,0,0
user_488,Standard,2,1,0,17.99,1,0,0
user_489,Standard,2,0,1,0.0,0,0,0
user_490,Standard,2,1,0,17.99,1,0,0
user_491,Standard,2,1,0,17.99,1,0,0
user_492,Standard,2,1,0,17.99,0,0,0
user_493,Standard,2,1,0,17.99,0,0,0
user_494,Standard,2,1,0,17.99,0,0,0
user_495,Standard,2,0,1,0.0,1,0,0
user_496,Standard,2,1,0,17.99,0,0,0
user_497,Standard,2,1,0,17.99,1,0,0
user_498,Standard,2,1,0,17.99,1,0,0
user_499,Standard,2,0,1,0.0,1,0,0
user_500,Standard,2,1,0,17.99,1,0,0
user_501,Standard,2,1,0,17.99,1,0,0
user_502,Standard,2,1,0,17.99,1,0,0
user_503,Standard,2,1,0,17.99,1,0,0
user_504,Standard,2,0,1,0.0,0,0,0
user_505,Standard,2,1,0,17.99,0,0,0
user_506,Standard,2,1,0,17.99,1,0,0
user_507,Standard,2,1,0,17.99,1,0,0
user_508,Standard,2,1,0,17.99,1,0,0
user_509,Standard,2,1,0,17.99,1,0,0
user_510,Standard,2,1,0,17.99,1,0,0
user_511,Standard,2,1,0,17.99,1,0,0
user_512,Standard,2,1,0,17.99,0,0,0
user_513,Standard,2,1,0,17.99,1,0,0
user_514,Standard,2,0,1,0.0,0,0,0
user_515,Standard,2,1,0,17.99,1,0,0
user_516,Standard,2,1,0,17.99,1,0,0
user_517,Standard,2,1,0,17.99,0,0,0
user_518,Standard,2,1,0,17.99,0,0,0
user_519,Standard,2,1,0,17.99,1,0,0
user_520,Standard,2,1,0,17.99,0,0,0
user_521,Standard,2,1,0,17.99,0,0,0
user_522,Standard,2,1,0,17.99,0,0,0
user_523,Standard,2,0,1,0.0,0,0,0
user_524,Standard,2,1,0,17.99,1,0,0
user_525,Standard,2,1,0,17.99,0,0,1
user_526,Standard,2,0,1,0.0,1,0,0
user_527,Standard,2,1,0,17.99,0,0,0
user_528,Standard,2,1,0,17.99,1,0,0
user_529,Standard,2,1,0,17.99,0,0,0
user_530,Standard,2,1,0,17.99,1,0,0
user_531,Standard,2,0,1,0.0,1,0,0
user_532,Standard,2,1,0,17.99,0,0,0
user_533,Standard,2,1,0,17.99,1,0,0
user_534,Standard,2,1,0,17.99,0,0,0
user_535,Standard,2,1,0,17.99,0,0,0
user_536,Standard,2,1,0,17.99,1,0,0
user_537,Standard,2,1,0,17.99,0,0,0
